season,club,player,height,minutes,height_match
2025-26,Everton,Harry Tyrer,,0,UNMATCHED
2025-26,Everton,Jarrad Branthwaite,195,490,full
2025-26,Everton,James Tarkowski,188,2610,surname+initial
2025-26,Everton,Vitalii Mykolenko,180,2149,surname+initial
2025-26,Everton,Jake O'Brien,197,2366,full
2025-26,Everton,Séamus Coleman,177,11,full
2025-26,Everton,Michael Keane,191,1955,full
2025-26,Everton,Nathan Patterson,189,237,full
2025-26,Everton,Roman Dixon,,0,UNMATCHED
2025-26,Everton,Reece Welch,197,0,full
2025-26,Everton,Iliman Ndiaye,180,1973,full
2025-26,Everton,Dwight McNeil,183,781,full
2025-26,Everton,Carlos Alcaraz Durán,181,667,initial+lasttoken
2025-26,Everton,Idrissa Gana Gueye,174,1666,full
2025-26,Everton,James Garner,182,2603,full
2025-26,Everton,Tim Iroegbunam,183,1015,full
2025-26,Everton,Harrison Armstrong,,491,UNMATCHED
2025-26,Everton,Callum Bates,,0,UNMATCHED
2025-26,Everton,Coby Ebere,,0,UNMATCHED
2025-26,Everton,Isaac Heath,,0,UNMATCHED
2025-26,Everton,Jenson Metcalfe,,0,UNMATCHED
2025-26,Everton,Thierno Barry,195,1599,full
2025-26,Everton,Norberto Bercique Gomes Betuncal,194,1047,full
2025-26,Everton,Youssef Ramalho Chermiti,192,0,full
2025-26,Everton,Martin Sherif,184,0,surname+initial
2025-26,Everton,Jack Grealish,180,1627,full
2025-26,Everton,Tom King,170,0,full
2025-26,Everton,Adam Aznou,178,0,full
2025-26,Everton,Tyler Onyango,196,0,full
2025-26,Everton,Elijah Campbell,,0,UNMATCHED
2025-26,Everton,Tyler Dibling,178,349,full
2025-26,Everton,Merlin Röhl,192,353,full
2025-26,Everton,Braiden Graham,188,0,surname+initial
2025-26,Fulham,Bernd Leno,189,2610,full
2025-26,Fulham,Steven Benda,193,0,full
2025-26,Fulham,Antonee Robinson,182,891,full
2025-26,Fulham,Joachim Andersen,192,2291,full
2025-26,Fulham,Calvin Bassey,185,1722,full
2025-26,Fulham,Timothy Castagne,185,1126,full
2025-26,Fulham,Issa Diop,194,592,full
2025-26,Fulham,Jorge Cuenca Barreno,190,931,full
2025-26,Fulham,Kenny Tete,180,1701,full
2025-26,Fulham,Samuel Amissah,,0,UNMATCHED
2025-26,Fulham,Alex Iwobi,185,1952,full
2025-26,Fulham,Emile Smith Rowe,182,1444,full
2025-26,Fulham,Andreas Hoelgebaum Pereira,178,0,alias
2025-26,Fulham,Ryan Sessegnon,178,1605,full
2025-26,Fulham,Harry Wilson,173,2086,full
2025-26,Fulham,Sander Berge,195,2422,full
2025-26,Fulham,Tom Cairney,186,533,full
2025-26,Fulham,Saša Lukić,183,1208,full
2025-26,Fulham,Martial Godo,169,0,full
2025-26,Fulham,Luke Harris,168,0,full
2025-26,Fulham,Josh King,184,984,surname+initial
2025-26,Fulham,Harrison Reed,175,23,surname+initial
2025-26,Fulham,Raúl Jiménez Rodríguez,188,1903,alias
2025-26,Fulham,Rodrigo Muniz Carvalho,185,465,full
2025-26,Fulham,Oscar Bobb,174,637,full
2025-26,Fulham,Benjamin Lecomte,186,0,full
2025-26,Fulham,Samuel Chukwueze,172,743,full
2025-26,Fulham,Kevin Santos Lopes de Macedo,176,898,webname-full
2025-26,Fulham,Jonah Kusi-Asare,196,30,full
2025-26,Fulham,Seth Ridgeon,,0,UNMATCHED
2025-26,Fulham,Alfie McNally,173,0,surname+initial
2025-26,Leeds,Facundo Buonanotte,174,69,full
2025-26,Leeds,Illan Meslier,196,0,full
2025-26,Leeds,Alex Cairns,183,0,surname+initial
2025-26,Leeds,Karl Darlow,190,1170,full
2025-26,Leeds,Jayden Bogle,178,2268,full
2025-26,Leeds,Pascal Struijk,190,2258,full
2025-26,Leeds,Jaka Bijol,190,1126,full
2025-26,Leeds,Sebastiaan Bornauw,191,304,full
2025-26,Leeds,Sam Byram,183,7,full
2025-26,Leeds,Gabriel Gudmundsson,180,2318,full
2025-26,Leeds,Joe Rodon,193,2366,full
2025-26,Leeds,Isaac Schmidt,172,0,full
2025-26,Leeds,Brenden Aaronson,177,1862,full
2025-26,Leeds,Wilfried Gnonto,170,377,full
2025-26,Leeds,Jack Harrison,175,262,full
2025-26,Leeds,Daniel James,171,398,full
2025-26,Leeds,Ethan Ampadu,182,2309,full
2025-26,Leeds,Sam Greenwood,180,0,full
2025-26,Leeds,Ilia Gruev,185,1245,full
2025-26,Leeds,Largie Ramazani,167,0,full
2025-26,Leeds,Tanaka Ao,,737,UNMATCHED
2025-26,Leeds,Charlie Crew,,0,UNMATCHED
2025-26,Leeds,Joe Gelhardt,179,0,full
2025-26,Leeds,Darko Gyabi,192,0,full
2025-26,Leeds,Joël Piroe,185,215,surname+initial
2025-26,Leeds,Patrick Bamford,185,0,full
2025-26,Leeds,Mateo Joseph Fernández-Regatillo,185,0,full
2025-26,Leeds,Lukas Nmecha,185,753,full
2025-26,Leeds,Sean Longstaff,180,943,surname+initial
2025-26,Leeds,Anton Stach,194,1955,full
2025-26,Leeds,Lucas Estella Perri,196,1440,full
2025-26,Leeds,Dominic Calvert-Lewin,187,1933,full
2025-26,Leeds,Noah Okafor,185,1266,full
2025-26,Leeds,James Justin,183,1083,full
2025-26,Leeds,Harry Gray,,0,UNMATCHED
2025-26,Leeds,Sam Chambers,,0,UNMATCHED
2025-26,Liverpool,Alisson Becker,197,2160,surname+initial
2025-26,Liverpool,Giorgi Mamardashvili,199,450,full
2025-26,Liverpool,Ármin Pécsi,,0,UNMATCHED
2025-26,Liverpool,Freddie Woodman,188,0,full
2025-26,Liverpool,Jeremie Frimpong,172,622,full
2025-26,Liverpool,Milos Kerkez,176,1951,full
2025-26,Liverpool,Andrew Robertson,178,660,full
2025-26,Liverpool,Virgil van Dijk,193,2610,full
2025-26,Liverpool,Ibrahima Konaté,194,2404,full
2025-26,Liverpool,Conor Bradley,181,928,full
2025-26,Liverpool,Joe Gomez,188,401,full
2025-26,Liverpool,Konstantinos Tsimikas,179,0,full
2025-26,Liverpool,Amara Nallo,186,0,full
2025-26,Liverpool,Rhys Williams,195,0,surname+initial
2025-26,Liverpool,Calvin Ramsay,177,0,surname+initial
2025-26,Liverpool,Mohamed Salah,175,1792,full
2025-26,Liverpool,Florian Wirtz,177,1850,full
2025-26,Liverpool,Luis Díaz Marulanda,180,0,initial+lasttoken
2025-26,Liverpool,Cody Gakpo,193,1972,full
2025-26,Liverpool,Federico Chiesa,175,263,full
2025-26,Liverpool,Alexis Mac Allister,176,1996,full
2025-26,Liverpool,Dominik Szoboszlai,186,2422,full
2025-26,Liverpool,Curtis Jones,185,1234,full
2025-26,Liverpool,Ryan Gravenberch,190,2338,full
2025-26,Liverpool,Endo Wataru,178,170,tokens
2025-26,Liverpool,Stefan Bajčetić Maquieira,185,0,full
2025-26,Liverpool,James McConnell,180,0,full
2025-26,Liverpool,Tyler Morton,178,0,surname+initial
2025-26,Liverpool,Trey Nyoni,180,6,full
2025-26,Liverpool,Darwin Núñez Ribeiro,187,0,initial+lasttoken
2025-26,Liverpool,Jayden Danns,183,0,full
2025-26,Liverpool,Alexander Isak,192,501,full
2025-26,Liverpool,Hugo Ekitiké,189,1764,full
2025-26,Liverpool,Rio Ngumoha,,128,UNMATCHED
2025-26,Liverpool,Giovanni Leoni,,0,UNMATCHED
2025-26,Liverpool,Kieran Morrison,,0,UNMATCHED
2025-26,Liverpool,Wellity Lucky,,0,UNMATCHED
2025-26,Man City,Antoine Semenyo,180,2516,surname+initial
2025-26,Man City,James Trafford,192,270,full
2025-26,Man City,Marc Guéhi,182,2430,surname+initial
2025-26,Man City,Ederson Santana de Moraes,188,0,full
2025-26,Man City,Marcus Bettinelli,193,0,full
2025-26,Man City,Rayan Aït-Nouri,180,719,full
2025-26,Man City,Joško Gvardiol,185,1301,full
2025-26,Man City,Manuel Akanji,188,0,full
2025-26,Man City,Nathan Aké,180,487,full
2025-26,Man City,Abdukodir Khusanov,186,797,full
2025-26,Man City,Matheus Nunes,183,2174,full
2025-26,Man City,Rúben dos Santos Gato Alves Dias,187,2049,full
2025-26,Man City,John Stones,188,351,full
2025-26,Man City,Rico Lewis,169,311,full
2025-26,Man City,Nico O'Reilly,193,2040,full
2025-26,Man City,Vitor de Oliveira Nunes dos Reis,,0,UNMATCHED
2025-26,Man City,Omar Marmoush,183,507,full
2025-26,Man City,Phil Foden,171,1792,full
2025-26,Man City,Sávio Moreira de Oliveira,176,561,full
2025-26,Man City,Bernardo Mota Veiga de Carvalho e Silva,173,2168,full
2025-26,Man City,Rayan Cherki,177,1267,surname+initial
2025-26,Man City,Jérémy Doku,173,1192,full
2025-26,Man City,İlkay Gündoğan,180,0,full
2025-26,Man City,Rodrigo 'Rodri' Hernandez Cascante,191,1153,initial+lasttoken
2025-26,Man City,Mateo Kovačić,177,4,full
2025-26,Man City,Nico González Iglesias,188,1370,surname+initial
2025-26,Man City,Claudio Echeverri,171,0,full
2025-26,Man City,Tijjani Reijnders,185,1473,full
2025-26,Man City,Sverre Nypan,,0,UNMATCHED
2025-26,Man City,Kalvin Phillips,178,0,full
2025-26,Man City,Erling Haaland,195,2323,full
2025-26,Man City,Gianluigi Donnarumma,196,2340,full
2025-26,Man City,Divine Mukasa,,25,UNMATCHED
2025-26,Man City,Stephen Mfuni,,0,UNMATCHED
2025-26,Man City,Ryan McAidoo,,0,UNMATCHED
2025-26,Man City,Charlie Gray,,0,UNMATCHED
2025-26,Man City,Reigan Heskey,,0,UNMATCHED
2025-26,Man City,Max Alleyne,,135,UNMATCHED
2025-26,Man Utd,Bryan Mbeumo,171,2047,full
2025-26,Man Utd,Altay Bayındır,198,540,full
2025-26,Man Utd,André Onana,190,0,full
2025-26,Man Utd,Elyh Harrison,180,0,surname+initial
2025-26,Man Utd,Tom Heaton,188,0,full
2025-26,Man Utd,Dermot Mee,,0,UNMATCHED
2025-26,Man Utd,Matthijs de Ligt,189,1170,full
2025-26,Man Utd,Lisandro Martínez,174,904,surname+initial
2025-26,Man Utd,Noussair Mazraoui,183,610,full
2025-26,Man Utd,Diego León Blanco,,0,UNMATCHED
2025-26,Man Utd,Diogo Dalot Teixeira,183,2049,alias
2025-26,Man Utd,Patrick Dorgu,175,1329,surname+initial
2025-26,Man Utd,Harry Maguire,193,1032,full
2025-26,Man Utd,Luke Shaw,181,2437,surname+initial
2025-26,Man Utd,Leny Yoro,190,1426,full
2025-26,Man Utd,Harry Amass,,0,UNMATCHED
2025-26,Man Utd,Tyler Fredricson,,2,UNMATCHED
2025-26,Man Utd,Ayden Heaven,,642,UNMATCHED
2025-26,Man Utd,Tyrell Malacia,169,7,full
2025-26,Man Utd,Bruno Borges Fernandes,179,2255,alias
2025-26,Man Utd,Matheus Santos Carneiro da Cunha,183,1897,full
2025-26,Man Utd,Marcus Rashford,186,0,full
2025-26,Man Utd,Amad Diallo,173,1736,full
2025-26,Man Utd,Antony dos Santos,186,0,surname+initial
2025-26,Man Utd,Mason Mount,181,812,full
2025-26,Man Utd,Carlos Henrique Casimiro,185,1964,initial+lasttoken
2025-26,Man Utd,Kobbie Mainoo,175,933,surname+initial
2025-26,Man Utd,Manuel Ugarte Ribeiro,182,777,full
2025-26,Man Utd,Toby Collyer,,0,UNMATCHED
2025-26,Man Utd,Jayce Fitzgerald,,0,UNMATCHED
2025-26,Man Utd,Jack Fletcher,180,107,surname+initial
2025-26,Man Utd,Sékou Koné,192,0,surname+initial
2025-26,Man Utd,Jack Moorhouse,,0,UNMATCHED
2025-26,Man Utd,Rasmus Højlund,191,0,surname+initial
2025-26,Man Utd,Joshua Zirkzee,193,509,full
2025-26,Man Utd,Chido Obi,196,0,initial+lasttoken
2025-26,Man Utd,Ethan Wheatley,,0,UNMATCHED
2025-26,Man Utd,Benjamin Sesko,194,1295,full
2025-26,Man Utd,Senne Lammens,193,2070,full
2025-26,Man Utd,Shea Lacey,,12,UNMATCHED
2025-26,Man Utd,Bendito Mantato,,15,UNMATCHED
2025-26,Man Utd,Tyler Fletcher,,1,UNMATCHED
2025-26,Man Utd,Godwill Kukonki,,0,UNMATCHED
2025-26,Newcastle,Jacob Ramsey,180,894,full
2025-26,Newcastle,Yoane Wissa,176,421,full
2025-26,Newcastle,Nick Pope,199,1966,full
2025-26,Newcastle,Mark Gillespie,192,0,full
2025-26,Newcastle,Odysseas Vlachodimos,190,0,surname+initial
2025-26,Newcastle,Lewis Hall,179,1569,full
2025-26,Newcastle,Fabian Schär,186,1089,full
2025-26,Newcastle,Sven Botman,193,1061,full
2025-26,Newcastle,Dan Burn,198,1708,surname+initial
2025-26,Newcastle,Tino Livramento,181,1048,surname+initial
2025-26,Newcastle,Kieran Trippier,173,1392,full
2025-26,Newcastle,Emil Krafth,184,45,full
2025-26,Newcastle,Jamaal Lascelles,188,19,full
2025-26,Newcastle,Alex Murphy,188,1,full
2025-26,Newcastle,Harrison Ashby,180,0,full
2025-26,Newcastle,Miodrag Pivaš,,0,UNMATCHED
2025-26,Newcastle,Matt Targett,183,0,full
2025-26,Newcastle,Anthony Gordon,183,1550,full
2025-26,Newcastle,Anthony Elanga,178,1131,full
2025-26,Newcastle,Harvey Barnes,182,1483,full
2025-26,Newcastle,Bruno Guimarães Rodriguez Moura,182,2019,full
2025-26,Newcastle,Jacob Murphy,179,1134,full
2025-26,Newcastle,Joelinton Cássio Apolinário de Lira,186,1574,full
2025-26,Newcastle,Sandro Tonali,181,2037,full
2025-26,Newcastle,Antoñito Cordero Campillo,,0,UNMATCHED
2025-26,Newcastle,Joe Willock,186,592,full
2025-26,Newcastle,Isaac Hayden,185,0,full
2025-26,Newcastle,Garang Kuol,175,0,full
2025-26,Newcastle,Lewis Miley,189,1133,full
2025-26,Newcastle,Joe White,186,0,full
2025-26,Newcastle,William Osula,192,267,full
2025-26,Newcastle,Sean Neave,,0,UNMATCHED
2025-26,Newcastle,Aaron Ramsdale,191,643,full
2025-26,Newcastle,Malick Thiaw,194,2207,full
2025-26,Newcastle,Seung-Soo Park,,0,UNMATCHED
2025-26,Newcastle,Nick Woltemade,198,1530,full
2025-26,Newcastle,John Ruddy,193,0,full
2025-26,Newcastle,Leo Shahar,,0,UNMATCHED
2025-26,Newcastle,Sam Alabi,170,0,surname+initial
2025-26,Nott'm Forest,Oleksandr Zinchenko,175,352,full
2025-26,Nott'm Forest,Stefan Ortega Moreno,185,270,full
2025-26,Nott'm Forest,James McAtee,180,170,full
2025-26,Nott'm Forest,Matz Sels,188,1857,surname+initial
2025-26,Nott'm Forest,Carlos Miguel dos Santos Pereira,,0,UNMATCHED
2025-26,Nott'm Forest,Matt Turner,190,0,surname+initial
2025-26,Nott'm Forest,Nikola Milenković,195,2610,full
2025-26,Nott'm Forest,Murillo Costa dos Santos,184,1819,full
2025-26,Nott'm Forest,Ola Aina,184,1139,full
2025-26,Nott'm Forest,Neco Williams,183,2438,full
2025-26,Nott'm Forest,David Mota Veiga Teixeira do Carmo,196,0,initial+lasttoken
2025-26,Nott'm Forest,Jair Paula da Cunha Filho,,214,UNMATCHED
2025-26,Nott'm Forest,Felipe Rodrigues da Silva,192,938,full
2025-26,Nott'm Forest,Omar Richards,174,0,surname+initial
2025-26,Nott'm Forest,Zach Abbott,,120,UNMATCHED
2025-26,Nott'm Forest,Willy Boly,195,0,full
2025-26,Nott'm Forest,Morgan Gibbs-White,171,2477,full
2025-26,Nott'm Forest,Callum Hudson-Odoi,182,1634,surname+initial
2025-26,Nott'm Forest,Elliot Anderson,179,2596,full
2025-26,Nott'm Forest,João Pedro Ferreira da Silva,176,11,webname-full
2025-26,Nott'm Forest,Nicolás Domínguez,179,886,full
2025-26,Nott'm Forest,Lewis O'Brien,173,0,full
2025-26,Nott'm Forest,Ibrahim Sangaré,191,1584,surname+initial
2025-26,Nott'm Forest,Ryan Yates,190,368,full
2025-26,Nott'm Forest,Eric da Silva Moreira,,0,UNMATCHED
2025-26,Nott'm Forest,Marko Stamenić,188,0,surname+initial
2025-26,Nott'm Forest,Chris Wood,191,538,full
2025-26,Nott'm Forest,Igor Jesus Maciel da Cruz,,1662,UNMATCHED
2025-26,Nott'm Forest,Taiwo Awoniyi,183,222,full
2025-26,Nott'm Forest,Dan Ndoye,184,1111,full
2025-26,Nott'm Forest,Angus Gunn,196,45,full
2025-26,Nott'm Forest,Omari Hutchinson,174,1153,full
2025-26,Nott'm Forest,Arnaud Kalimuendo,175,89,full
2025-26,Nott'm Forest,John Victor Maciel Furtado,196,437,full
2025-26,Nott'm Forest,Nicolò Savona,192,1025,full
2025-26,Nott'm Forest,Luis Eduardo Soares da Silva,,0,UNMATCHED
2025-26,Nott'm Forest,Dilane Bakwa,179,342,full
2025-26,Nott'm Forest,Lorenzo Lucca,201,119,full
2025-26,Nott'm Forest,Luca Netz,184,48,full
2025-26,Sunderland,Anthony Patterson,189,0,full
2025-26,Sunderland,Simon Moore,191,0,full
2025-26,Sunderland,Blondy Nna Noukeu,184,0,full
2025-26,Sunderland,Daniel Ballard,187,1941,surname+initial
2025-26,Sunderland,Trai Hume,180,2399,full
2025-26,Sunderland,Aji Alese,192,0,surname+initial
2025-26,Sunderland,Joe Anderson,188,0,full
2025-26,Sunderland,Dennis Cirkin,182,296,full
2025-26,Sunderland,Leo Fuhr Hjelde,188,0,full
2025-26,Sunderland,Niall Huggins,173,0,full
2025-26,Sunderland,Zak Johnson,183,0,full
2025-26,Sunderland,Luke O'Nien,174,112,surname+initial
2025-26,Sunderland,Timothée Pembélé,182,0,surname+initial
2025-26,Sunderland,Reinildo Mandava,180,1427,full
2025-26,Sunderland,Jenson Seelt,192,133,full
2025-26,Sunderland,Simon Adingra,175,649,full
2025-26,Sunderland,Habib Diarra,178,925,full
2025-26,Sunderland,Patrick Roberts,167,27,full
2025-26,Sunderland,Milan Aleksić,,0,UNMATCHED
2025-26,Sunderland,Enzo Le Fée,173,2295,full
2025-26,Sunderland,Romaine Mundle,172,399,full
2025-26,Sunderland,Dan Neil,178,13,surname+initial
2025-26,Sunderland,Ian Poveda-Ocampo,167,0,initial+lasttoken
2025-26,Sunderland,Chris Rigg,,376,UNMATCHED
2025-26,Sunderland,Noah Sadiki,174,2114,full
2025-26,Sunderland,Chemsdine Talbi,175,1146,full
2025-26,Sunderland,Abdoullah Ba,180,0,full
2025-26,Sunderland,Alan Browne,179,0,surname+initial
2025-26,Sunderland,Pierre Ekwah Elimby,189,0,initial+lasttoken
2025-26,Sunderland,Harrison Jones,,0,UNMATCHED
2025-26,Sunderland,Jay Matete,176,0,full
2025-26,Sunderland,Nectarios Triantis,191,0,full
2025-26,Sunderland,Wilson Isidor,186,1056,full
2025-26,Sunderland,Eliezer Mayenda Dossou,180,737,full
2025-26,Sunderland,Ahmed Abdullahi,173,0,initial+lasttoken
2025-26,Sunderland,Luís Hemir Silva Semedo,192,0,full
2025-26,Sunderland,Nazarii Rusyn,177,0,surname+initial
2025-26,Sunderland,Granit Xhaka,185,2091,full
2025-26,Sunderland,Robin Roefs,192,2520,full
2025-26,Sunderland,Arthur Masuaku,179,125,full
2025-26,Sunderland,Omar Alderete,188,2173,full
2025-26,Sunderland,Nordi Mukiele,187,2163,full
2025-26,Sunderland,Lutsharel Geertruida,185,1231,full
2025-26,Sunderland,Brian Brobbey,180,1193,surname+initial
2025-26,Sunderland,Bertrand Traoré,181,634,surname+initial
2025-26,Sunderland,Jenson Jones,177,0,surname+initial
2025-26,Sunderland,Tymur Tutierov,,0,UNMATCHED
2025-26,Sunderland,Djiamgone Jocelin Ta Bi,,38,UNMATCHED
2025-26,Sunderland,Melker Ellborg,191,90,full
2025-26,Sunderland,Nilson Angulo,184,254,surname+initial
2025-26,Spurs,Guglielmo Vicario,188,2610,full
2025-26,Spurs,Brandon Austin,188,0,surname+initial
2025-26,Spurs,Antonín Kinský,,0,UNMATCHED
2025-26,Spurs,Pedro Porro Sauceda,173,1983,initial+lasttoken
2025-26,Spurs,Cristian Romero,185,1710,full
2025-26,Spurs,Kevin Danso,190,749,full
2025-26,Spurs,Ben Davies,181,136,surname+initial
2025-26,Spurs,Radu Drăgușin,191,423,full
2025-26,Spurs,Djed Spence,185,1686,full
2025-26,Spurs,Destiny Udogie,188,794,full
2025-26,Spurs,Micky van de Ven,193,2366,surname+initial
2025-26,Spurs,Ashley Phillips,191,0,full
2025-26,Spurs,Takai Kōta,,0,UNMATCHED
2025-26,Spurs,Luka Vušković,,0,UNMATCHED
2025-26,Spurs,Son Heung-min,178,0,webname-full
2025-26,Spurs,James Maddison,175,0,full
2025-26,Spurs,Mohammed Kudus,177,1535,full
2025-26,Spurs,Dejan Kulusevski,186,0,full
2025-26,Spurs,Mathys Tel,183,751,full
2025-26,Spurs,Rodrigo Bentancur,187,1407,surname+initial
2025-26,Spurs,Lucas Bergvall,186,799,full
2025-26,Spurs,Yves Bissouma,182,460,full
2025-26,Spurs,Wilson Odobert,182,972,full
2025-26,Spurs,Manor Solomon,170,0,full
2025-26,Spurs,Bryan Gil Salvatierra,175,0,full
2025-26,Spurs,Archie Gray,187,1197,full
2025-26,Spurs,Mikey Moore,,0,UNMATCHED
2025-26,Spurs,Pape Matar Sarr,184,1140,full
2025-26,Spurs,Yang Min-hyeok,190,0,initial+lasttoken
2025-26,Spurs,Callum Olusesi,,0,UNMATCHED
2025-26,Spurs,Dominic Solanke-Mitchell,182,598,initial+lasttoken
2025-26,Spurs,Richarlison de Andrade,184,1346,full
2025-26,Spurs,Will Lankshear,,0,UNMATCHED
2025-26,Spurs,Dane Scarlett,179,7,surname+initial
2025-26,Spurs,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,190,1774,alias
2025-26,Spurs,Xavi Simons,179,1533,full
2025-26,Spurs,Randal Kolo Muani,187,1185,full
2025-26,Spurs,Jun'ai Byfield,,1,UNMATCHED
2025-26,Spurs,James Rowswell,,0,UNMATCHED
2025-26,Spurs,Yusuf Akhamrich,,0,UNMATCHED
2025-26,Spurs,Lucá Williams-Barnett,185,0,initial+lasttoken
2025-26,Spurs,Conor Gallagher,182,577,full
2025-26,Spurs,João Victor de Souza Menezes,,87,UNMATCHED
2025-26,Spurs,Rio Kyerematen,,0,UNMATCHED
2025-26,Spurs,James Wilson,189,0,surname+initial
2025-26,West Ham,Adama Traoré Diarra,178,288,full
2025-26,West Ham,Alphonse Areola,195,1800,full
2025-26,West Ham,Wes Foderingham,185,0,surname+initial
2025-26,West Ham,Krisztián Hegyi,193,0,full
2025-26,West Ham,El Hadji Malick Diouf,185,1913,full
2025-26,West Ham,Emerson Palmieri dos Santos,176,0,full
2025-26,West Ham,Maximilian Kilman,194,1559,full
2025-26,West Ham,Konstantinos Mavropanos,194,1722,full
2025-26,West Ham,Nayef Aguerd,190,180,full
2025-26,West Ham,Ollie Scarles,182,654,surname+initial
2025-26,West Ham,Jean-Clair Todibo,190,1611,full
2025-26,West Ham,Aaron Wan-Bissaka,183,1731,full
2025-26,West Ham,Kaelan Casey,186,0,surname+initial
2025-26,West Ham,Lucas Tolentino Coelho de Lima,180,1513,full
2025-26,West Ham,Tomáš Souček,192,1416,full
2025-26,West Ham,Crysencio Summerville,174,1856,full
2025-26,West Ham,Edson Álvarez Velázquez,190,0,alias
2025-26,West Ham,Maxwel Cornet,179,0,surname+initial
2025-26,West Ham,Guido Rodríguez,185,175,full
2025-26,West Ham,Luis Guilherme Lira dos Santos,,121,UNMATCHED
2025-26,West Ham,George Earthy,177,8,full
2025-26,West Ham,Andy Irving,190,156,surname+initial
2025-26,West Ham,Lewis Orford,,0,UNMATCHED
2025-26,West Ham,Freddie Potts,183,1094,full
2025-26,West Ham,Jarrod Bowen,175,2599,full
2025-26,West Ham,Niclas Füllkrug,188,407,full
2025-26,West Ham,Callum Marshall,193,58,surname+initial
2025-26,West Ham,Kyle Walker-Peters,173,954,full
2025-26,West Ham,Callum Wilson,180,992,surname+initial
2025-26,West Ham,Mads Hermansen,185,810,full
2025-26,West Ham,Mateus Gonçalo Espanha Fernandes,178,2213,full
2025-26,West Ham,Soungoutou Magassa,188,931,full
2025-26,West Ham,Lukasz Fabianski,190,0,full
2025-26,West Ham,Ezra Mayers,,113,UNMATCHED
2025-26,West Ham,Airidas Golambeckis,,0,UNMATCHED
2025-26,West Ham,Mohamadou Kanté,180,24,surname+initial
2025-26,West Ham,Pablo Felipe Pereira de Jesus,184,250,full
