player_id,player,last_season,country_of_birth,city_of_birth,country_of_citizenship,foot,height_in_cm,highest_market_value_in_eur
60890,Fabián Orellana,2020,Chile,San Joaqun,Chile,right,168.0,6000000.0
60957,Sebastian Polter,2023,Germany,Wilhelmshaven,Germany,right,192.0,2250000.0
60990,Bruno Ecuele Manga,2020,Gabon,Libreville,Gabon,right,186.0,6000000.0
61087,Karim Bellarabi,2022,Germany,Berlin,Germany,right,184.0,22000000.0
61253,José Callejón,2023,Spain,Motril,Spain,right,178.0,25000000.0
61511,Camillo Ciano,2018,Italy,Marcianise,Italy,left,176.0,3000000.0
61546,Facundo Roncaglia,2020,Argentina,Chajar,Argentina,right,179.0,6000000.0
61573,Jonathan Hogg,2018,England,Middlesbrough,England,right,176.0,3500000.0
61592,James Tomkins,2023,England,Basildon,England,right,192.0,8000000.0
61637,Emmanuel Rivière,2020,Martinique,Le Lamentin,Martinique,right,182.0,6000000.0
61653,Conor Hourihane,2021,Ireland,Cork,Ireland,left,181.0,7500000.0
61757,Nicola Rigoni,2018,Italy,Schio,Italy,right,185.0,2000000.0
61812,Yuri Berchiche,2024,Spain,Zarautz,Spain,left,181.0,20000000.0
61819,Charlie Daniels,2019,England,Harlow,England,left,178.0,3500000.0
61841,Adam Smith,2024,England,London,England,right,174.0,9000000.0
61891,Fábio,2022,Brazil,Petrpolis,Brazil,right,172.0,8000000.0
61892,Rafael,2020,Brazil,Petrpolis,Brazil,right,172.0,15000000.0
62144,Antoñito,2019,Spain,Herrera,Spain,right,175.0,2000000.0
62351,Abdoulaye Bamba,2024,Cote d'Ivoire,Abidjan,Cote d'Ivoire,right,182.0,3000000.0
62415,Panagiotis Tachtsidis,2019,Greece,Nafplio,Greece,left,191.0,3500000.0
62688,Scott Dann,2020,England,Liverpool,England,right,194.0,5000000.0
62920,Víctor Ruiz,2022,Spain,Esplugues de Llobregat,Spain,left,184.0,14000000.0
62945,Luis Hernández,2023,Spain,Madrid,Spain,right,182.0,3500000.0
63040,Oier Sanjurjo,2021,Spain,Estella-Lizarra,Spain,right,178.0,2000000.0
63200,Ashley Barnes,2021,England,Dunkerton,England,right,185.0,10000000.0
63290,Víctor Sánchez,2019,Spain,Terrassa,Spain,right,174.0,4000000.0
63494,Étienne Capoue,2023,France,Niort,France,right,189.0,13000000.0
63531,Kwadwo Asamoah,2020,Ghana,Accra,Ghana,left,173.0,22000000.0
63821,Aron Gunnarsson,2018,Iceland,Akureyri,Iceland,right,177.0,3000000.0
64393,Álvaro García,2012,Spain,Alicante,Spain,right,168.0,600000.0
64598,Bernardo Espinosa,2023,Colombia,Santiago de Cali,Colombia,right,192.0,7000000.0
64793,Leonardo Pavoletti,2024,Italy,Livorno,Italy,right,188.0,13000000.0
65230,Sergio Busquets,2022,Spain,Badia del Valls,Spain,right,189.0,80000000.0
65278,Pedro,2024,Spain,Santa Cruz de Tenerife,Spain,both,167.0,30000000.0
65318,Jaume Costa,2023,Spain,Valencia,Spain,left,171.0,9000000.0
65477,Troy Deeney,2021,England,Birmingham,England,right,184.0,11000000.0
65976,Hal Robson-Kanu,2020,England,London,Wales,left,183.0,3000000.0
66005,Amir Abrashi,2020,Switzerland,Bischofszell,Albania,right,172.0,2500000.0
66100,Oriol Romeu,2024,Spain,Ulldecona,Spain,right,183.0,12000000.0
66106,Sergio Canales,2022,Spain,Santander,Spain,left,178.0,25000000.0
66333,Ahmed Elmohamady,2020,Egypt,Basyoun,Egypt,right,182.0,5500000.0
66360,Daniele Ragatzu,2019,Italy,Cagliari,Italy,right,172.0,1500000.0
66736,Lisandro Magallán,2022,Argentina,La Plata,Argentina,right,185.0,6000000.0
66934,Cheikhou Kouyaté,2023,Senegal,Dakar,Senegal,right,189.0,12000000.0
67063,Danny Welbeck,2024,England,Manchester,England,right,185.0,18000000.0
67080,Víctor Laguardia,2021,Spain,Zaragoza,Spain,right,183.0,10000000.0
67082,Vitolo,2023,Spain,Las Palmas de Gran Canaria,Spain,right,184.0,30000000.0
67090,Dídac Vilà,2021,Spain,Barcelona,Spain,left,185.0,5000000.0
67252,Ryan Bennett,2019,England,Orsett,England,right,188.0,7000000.0
67420,Luke Ayling,2022,,London,,right,183.0,5000000.0
67421,Kyle Bartley,2020,England,Stockport,England,right,194.0,4000000.0
67546,Jorge Pulido,2020,Spain,Talavera de la Reina,Spain,right,186.0,3000000.0
67548,Rubén Rochina,2021,Spain,Sagunt,Spain,left,182.0,4000000.0
67639,Andrey Galabinov,2020,Bulgaria,Sofia,Bulgaria,right,192.0,1500000.0
67808,Borja García,2023,Spain,Torremocha de Jarama,Spain,right,175.0,8000000.0
67823,Damián Musto,2018,Argentina,Casilda,Argentina,right,182.0,1500000.0
68290,Neymar,2022,Brazil,Mogi das Cruzes,Brazil,right,175.0,180000000.0
68306,Alberto Paloschi,2019,Italy,Chiari,Italy,right,183.0,6000000.0
68390,Séamus Coleman,2024,Ireland,Donegal,Ireland,right,177.0,19000000.0
68718,Yoann Touzghar,2022,France,Avignon,Tunisia,right,180.0,1750000.0
68864,Kevin Strootman,2023,Netherlands,Ridderkerk,Netherlands,left,186.0,28000000.0
69633,Christian Eriksen,2024,Denmark,Middelfart,Denmark,right,182.0,100000000.0
69660,Jonás Ramalho,2021,Spain,Barakaldo,Angola,right,185.0,4000000.0
69751,Jordi Alba,2022,Spain,L'Hospitalet de Llobregat,Spain,left,170.0,70000000.0
70209,Adama Traoré,2018,Cote d'Ivoire,Bondoukou,Cote d'Ivoire,left,170.0,1500000.0
70245,Ignasi Miquel,2023,Spain,Corbera de Llobregat,Spain,left,189.0,5000000.0
70285,Jonathan Schmid,2022,France,Strasbourg,France,right,179.0,5000000.0
70411,Darko Lazović,2024,Jugoslawien (SFR),aak,Serbia,right,181.0,5000000.0
70689,Filippo Falco,2019,Italy,Taranto,Italy,left,171.0,5000000.0
70934,Nolito,2021,Spain,Sanlcar de Barrameda,Spain,right,175.0,18000000.0
70950,Mohamed Diamé,2018,France,Crteil,Senegal,right,184.0,7500000.0
71019,Bartosz Salamon,2019,Poland,Pozna,Poland,right,194.0,3500000.0
71204,Javi Moyano,2020,Spain,Jan,Spain,right,180.0,800000.0
71548,Anaitz Arbilla,2020,Spain,Pamplona,Spain,right,178.0,3000000.0
71579,Iñigo Pérez,2021,Spain,Pamplona,Spain,left,178.0,2000000.0
71905,Coke,2021,Spain,Madrid,Spain,right,176.0,4000000.0
71918,David Ferreiro,2020,Spain,Ourense,Spain,right,170.0,2000000.0
72047,Iago Aspas,2024,Spain,Moaa,Spain,left,176.0,25000000.0
72121,Johan Gastien,2023,France,Niort,France,right,179.0,1000000.0
72310,Javi López,2019,Spain,Osuna,Spain,right,180.0,3000000.0
72441,Rafael Tolói,2024,Brazil,Glria D'Oeste,Italy,right,185.0,16000000.0
72479,Clément Grenier,2022,,Annonay,,right,186.0,12000000.0
72519,Bobby Wood,2018,United States,"Honolulu, Hawaii",United States,right,180.0,4500000.0
72792,Niko Gießelmann,2022,Germany,Hannover,Germany,left,182.0,4000000.0
73484,Tom Cleverley,2021,England,Basingstoke,England,right,175.0,14000000.0
73547,Oliver Norwood,2023,England,Burnley,Northern Ireland,right,175.0,9000000.0
73636,Hernán Pérez,2018,Paraguay,Fernando de la Mora,Paraguay,right,180.0,3500000.0
73782,Adrián Ramos,2019,Colombia,Santander de Quilichao,Colombia,right,185.0,13000000.0
73794,Duván Zapata,2024,Colombia,Santiago de Cali,Colombia,right,188.0,45000000.0
73926,Davide Faraoni,2024,Italy,Bracciano,Italy,right,180.0,7000000.0
73943,Alessandro Tuia,2022,Italy,Civita Castellana,Italy,right,184.0,900000.0
74229,Koke,2024,Spain,Madrid,Spain,right,176.0,70000000.0
74230,Pablo Sarabia,2024,Spain,Madrid,Spain,left,174.0,40000000.0
74294,Nemanja Gudelj,2024,Jugoslawien (SFR),Belgrad,Serbia,right,187.0,7000000.0
74297,Gaël Kakuta,2022,France,Lille,DR Congo,left,173.0,8000000.0
74448,Andrea Rispoli,2020,Italy,Cava de Tirreni,Italy,right,188.0,2000000.0
74709,Emmanuel Imorou,2018,France,Bourges,Benin,left,181.0,2000000.0
74810,Ben Mee,2024,England,Sale,England,left,180.0,10000000.0
74869,Francis Coquelin,2024,France,Laval,France,right,177.0,24000000.0
74943,Juraj Kucka,2021,CSSR,Bojnice,Slovakia,right,186.0,9000000.0
75067,Liam Cooper,2022,England,Kingston upon Hull,Scotland,left,186.0,7000000.0
75287,Seydou Doumbia,2018,Cote d'Ivoire,Abidjan,Cote d'Ivoire,both,179.0,25000000.0
75446,Pablo de Blasis,2019,Argentina,La Plata,Argentina,right,165.0,3500000.0
75489,Niclas Füllkrug,2024,Germany,Hannover,Germany,right,189.0,15000000.0
75615,Douglas Costa,2020,Brazil,Sapucaia do Sul,Brazil,left,172.0,55000000.0
75820,Juan Aguilera,2018,Spain,Madrid,Spain,left,185.0,500000.0
75921,Christopher Trimmel,2024,Austria,Oberpullendorf,Austria,right,189.0,1200000.0
75942,Tomás Rincón,2022,Venezuela,San Cristbal,Venezuela,right,177.0,9000000.0
76055,Ronny Rodelin,2018,Runion,Saint-Denis,France,right,193.0,5000000.0
76163,Franco Vázquez,2020,Argentina,Tanti,Argentina,left,187.0,18000000.0
76277,Laurent Koscielny,2021,France,Tulle,France,right,186.0,22000000.0
76285,Toño,2017,Spain,Logroo,Spain,right,191.0,500000.0
76467,Kiko Femenía,2024,Spain,Sanet y Negrals,Spain,right,174.0,6000000.0
76746,Damián Suárez,2023,Uruguay,Montevideo,Uruguay,right,173.0,4000000.0
76902,Fernandinho,2014,Brazil,So Paulo,Brazil,left,173.0,2000000.0
77100,Lucas Moura,2022,Brazil,So Paulo,Brazil,right,172.0,40000000.0
77108,Jérôme Gondorf,2019,Germany,Karlsruhe,Germany,right,176.0,2000000.0
77760,Victor Wanyama,2019,Kenya,Nairobi,Kenya,right,184.0,30000000.0
77812,Christoph Zimmermann,2023,Germany,Dsseldorf,Germany,right,194.0,3500000.0
77826,Ryad Boudebouz,2021,France,Colmar,Algeria,left,177.0,10000000.0
78147,Fabian Klos,2021,Germany,Gifhorn,Germany,right,194.0,1000000.0
78917,Julien Faussurier,2021,France,Lyon,France,right,173.0,1750000.0
79377,Genki Haraguchi,2023,Japan,"Kumagaya, Saitama",Japan,right,178.0,4500000.0
79501,Daniel Ginczek,2021,Germany,Arnsberg,Germany,right,191.0,12000000.0
79510,Thiago Cionek,2019,Brazil,Curitiba,Poland,right,183.0,900000.0
79723,Sean Morrison,2018,England,Plymouth,England,right,194.0,5000000.0
79960,Alex Sandro,2023,Brazil,Catanduva,Brazil,left,181.0,50000000.0
79967,Simon Zoller,2024,Germany,Friedrichshafen,Germany,right,179.0,3000000.0
80173,Frédéric Sammaritano,2020,France,Vannes,France,right,162.0,1500000.0
80197,Salomón Rondón,2022,Venezuela,Caracas,Venezuela,right,186.0,17000000.0
80293,Aïssa Mandi,2024,France,Chlons-en-Champagne,Algeria,right,186.0,20000000.0
80444,Philippe Coutinho,2023,Brazil,Rio de Janeiro,Brazil,right,172.0,150000000.0
81460,Nolan Roux,2020,France,Compigne,France,right,182.0,7000000.0
81512,Christian Kabasele,2024,Zaire,Lubumbashi,Belgium,right,187.0,9000000.0
81698,Georg Teigl,2019,Austria,Wien,Austria,right,183.0,900000.0
81988,Sergi Enrich,2020,Spain,Ciutadella de Menorca,Spain,right,183.0,10000000.0
81999,Joselu,2023,Germany,Stuttgart,Spain,right,191.0,8000000.0
82009,Kevin Volland,2024,Germany,Marktoberdorf,Germany,left,179.0,35000000.0
82048,Nicola Sansone,2024,Germany,Mnchen,Italy,right,174.0,16000000.0
82070,Diego Demme,2023,Germany,Herford,Germany,right,170.0,17000000.0
82097,Christoph Kramer,2023,Germany,Solingen,Germany,right,191.0,14000000.0
82350,Stefan Bell,2024,Germany,Andernach,Germany,right,192.0,6000000.0
82442,Olivier Giroud,2023,France,Chambry,France,left,192.0,27000000.0
82503,Aridane Hernández,2024,Spain,Tuineje,Spain,right,188.0,4000000.0
82873,Pascal Groß,2024,Germany,Mannheim,Germany,right,181.0,12000000.0
83002,Hiroki Sakai,2020,Japan,"Nakano, Nagano",Japan,right,185.0,8000000.0
83132,Vincent Manceau,2021,France,Angers,France,right,176.0,2500000.0
83877,Diego Farias,2021,Brazil,Sorocaba,Brazil,right,172.0,4500000.0
84085,Timothée Kolodziejczak,2022,France,Avion,France,left,183.0,7000000.0
84150,Rafael Czichos,2021,Saudi Arabia,Djidda,Germany,left,187.0,2200000.0
84301,Benjamin André,2024,France,Nice,France,right,180.0,15000000.0
84344,Davide Santon,2021,Italy,Portomaggiore,Italy,right,187.0,10000000.0
84435,Kevin Vogt,2024,Germany,Witten,Germany,right,194.0,17000000.0
84442,Leonardo Capezzi,2022,Italy,Figline Valdarno,Italy,right,178.0,1800000.0
84467,Rafael,2020,Brazil,So Paulo,Brazil,right,187.0,2000000.0
84765,Francesco Caputo,2023,Italy,Altamura,Italy,right,181.0,7500000.0
84766,Francesco Di Tacchio,2021,Italy,Trani,Italy,left,186.0,700000.0
84835,Emanuele Giaccherini,2018,Italy,Bibbiena,Italy,right,167.0,8500000.0
84921,Lorenzo Ariaudo,2018,Italy,Torino,Italy,left,186.0,1800000.0
85000,Cebio Soukou,2020,Germany,Bochum,Benin,right,185.0,1000000.0
85177,Nathaniel Clyne,2024,England,London,England,right,175.0,21000000.0
85288,Isco,2024,Spain,Benalmdena,Spain,right,176.0,90000000.0
85295,Iván Balliu,2024,Spain,Caldes de Malavella,Albania,right,172.0,4000000.0
85324,Borja Bastón,2019,Spain,Madrid,Spain,right,186.0,10000000.0
85370,Sergi Roberto,2024,Spain,Reus,Spain,right,178.0,60000000.0
85383,Rubén Sobrino,2023,Spain,Daimiel,Spain,right,185.0,5000000.0
85393,Nicolas Viola,2024,Italy,Oppido Mamertina,Italy,left,180.0,2100000.0
85475,Federico Fernández,2022,Argentina,Tres Algarrobos,Argentina,right,190.0,9000000.0
85500,Juan Villar,2019,Spain,Aroche,Spain,right,182.0,1000000.0
85585,John Boye,2020,Ghana,Accra,Ghana,right,184.0,2500000.0
85706,Enda Stevens,2020,Ireland,Dublin,Ireland,left,183.0,7000000.0
85771,Paulinho,2022,Portugal,Porto,Portugal,right,176.0,1500000.0
85791,Stefan Lainer,2024,Austria,Salzburg,Austria,right,175.0,18000000.0
85822,Florian Hübner,2020,Germany,Wiesbaden,Germany,right,193.0,1750000.0
85867,Nico Schulz,2022,Germany,Berlin,Germany,left,180.0,25000000.0
85906,Danny da Costa,2024,Germany,Neuss,Germany,right,187.0,15000000.0
86079,Luca Siligardi,2020,Italy,Correggio,Italy,left,180.0,3000000.0
86202,Antonio Rüdiger,2024,Germany,Berlin,Germany,right,190.0,50000000.0
86759,David Silva,2013,Portugal,Coimbra,Cape Verde,left,178.0,500000.0
86792,Xherdan Shaqiri,2021,Jugoslawien (SFR),Gjilan,Switzerland,left,169.0,25000000.0
87672,Junior Stanislas,2022,England,London,England,right,183.0,4500000.0
87884,Mário Rui,2023,Portugal,Sines,Portugal,left,168.0,15000000.0
88490,Aleix Vidal,2022,Spain,Valls,Spain,right,177.0,10000000.0
88590,Shkodran Mustafi,2021,Germany,Bad Hersfeld,Germany,right,184.0,30000000.0
88647,Andreas Albers,2024,Denmark,Skive,Denmark,right,193.0,550000.0
88680,Luca Caldirola,2024,Italy,Desio,Italy,left,186.0,4000000.0
88684,Giulio Donati,2023,Italy,Pietrasanta,Italy,right,178.0,5000000.0
88706,Simone Romagnoli,2023,Italy,Cremona,Italy,right,193.0,1900000.0
88755,Kevin De Bruyne,2024,Belgium,Drongen,Belgium,right,181.0,150000000.0
89591,Felix Klaus,2020,Germany,Osnabrck,Germany,right,179.0,4500000.0
89701,Charles Aránguiz,2022,,Puente Alto,,right,171.0,15000000.0
89733,Álex Fernández,2023,Spain,Alcal de Henares,Spain,right,183.0,7500000.0
90836,Steve Cook,2022,England,Hastings,England,right,185.0,12000000.0
90964,Joe Bennett,2018,England,Rochdale,England,left,178.0,3000000.0
91059,Joshua King,2024,Norway,Oslo,Norway,right,180.0,20000000.0
91317,Ashley Westwood,2021,England,Nantwich,England,right,174.0,7000000.0
91473,Florent Ogier,2023,France,Lyon,France,right,183.0,800000.0
91763,Pablo Hernández,2017,Argentina,Tucumn,Chile,left,184.0,6000000.0
91970,Juan Cuadrado,2024,Colombia,Necocl,Colombia,right,176.0,32000000.0
92472,Akaki Gogia,2020,Georgia,Rustavi,Germany,right,178.0,1300000.0
92572,Joel Ward,2024,England,Emsworth,England,right,186.0,5000000.0
92693,Darío Benedetto,2021,Argentina,Berazategui,Argentina,right,175.0,15000000.0
92947,Sergi Gómez,2024,Spain,Arenys de Mar,Spain,right,185.0,10000000.0
93128,Kalidou Koulibaly,2022,France,Saint-Di-des-Vosges,Senegal,right,186.0,75000000.0
93604,Lukas Kübler,2024,Germany,Bonn,Germany,right,182.0,3000000.0
93678,Gaëtan Charbonnier,2022,France,Saint-Mand,France,right,188.0,2500000.0
93704,Josuha Guilavogui,2023,France,Toulon,France,right,188.0,14000000.0
93707,Christian Günter,2024,Germany,Villingen-Schwenningen,Germany,left,184.0,12000000.0
93720,Alexandre Lacazette,2024,France,Lyon,France,right,175.0,70000000.0
93726,Paul Lasne,2021,France,Saint-Cloud,France,left,186.0,2500000.0
93795,Facundo Ferreyra,2020,Argentina,Lomas de Zamora,Argentina,right,183.0,9000000.0
93827,Steven Skrzybski,2024,Germany,Berlin,Germany,right,174.0,3500000.0
93841,Ben Zolinski,2019,Germany,Berlin,Germany,right,181.0,900000.0
93844,Leonardo Bittencourt,2024,Germany,Leipzig,Germany,right,171.0,7000000.0
93922,Erik Durm,2021,Germany,Pirmasens,Germany,right,183.0,6000000.0
93935,Sergio Escudero,2022,Spain,Valladolid,Spain,left,176.0,7500000.0
94148,Fabian Schnellhardt,2023,Germany,Leinefelde,Germany,left,180.0,1000000.0
94529,Stephan El Shaarawy,2024,Italy,Savona,Italy,right,178.0,30000000.0
94771,Andreas Voglsammer,2022,Germany,Rosenheim,Germany,right,177.0,2500000.0
94936,Vincent Laurini,2020,France,Thionville,France,right,173.0,2000000.0
95336,Hervé Lybohy,2018,Cote d'Ivoire,Bouak,Niger,left,187.0,500000.0
95424,Kyle Walker,2024,England,Sheffield,England,right,183.0,50000000.0
95810,Kieran Trippier,2024,England,Bury,England,right,173.0,35000000.0
95963,Germán Sánchez,2021,Spain,San Fernando (Cdiz),Spain,right,187.0,800000.0
96341,Romelu Lukaku,2024,Belgium,Antwerpen,Belgium,left,191.0,100000000.0
96718,Óscar de Marcos,2024,Spain,Laguardia,Spain,right,182.0,10000000.0
96806,Jacopo Sala,2022,Italy,Alzano Lombardo,Italy,right,181.0,2500000.0
96828,Simone Zaza,2021,Italy,Policoro,Italy,left,186.0,25000000.0
98240,Ciaran Clark,2022,England,London,Ireland,left,185.0,6000000.0
98249,Takashi Inui,2020,Japan,"Omihachiman, Shiga",Japan,right,169.0,7500000.0
98322,Denis Cheryshev,2021,UdSSR,Nizhniy Novgorod,Russia,left,179.0,10000000.0
98349,Romain Hamouma,2022,France,Montbliard,France,right,179.0,7000000.0
98596,John Guidetti,2021,Sweden,Stockholm,Sweden,right,185.0,8000000.0
99180,Federico Santander,2021,Paraguay,Asuncin,Paraguay,right,187.0,6000000.0
99331,Jannik Vestergaard,2024,Denmark,Hvidovre,Denmark,both,199.0,20000000.0
99343,Ander Herrera,2023,Spain,Bilbao,Spain,right,182.0,30000000.0
99353,Portu,2024,Spain,Beniel,Spain,right,167.0,20000000.0
99559,Alberto Perea,2023,Spain,Albacete,Spain,right,180.0,1200000.0
99946,Mohamed Camara,2012,Guinea,Conakry,Guinea,right,180.0,150000.0
100131,William Carvalho,2024,Angola,Luanda,Portugal,right,187.0,30000000.0
100986,Thomas Meunier,2024,Belgium,Bastogne,Belgium,right,191.0,35000000.0
101213,Pedro Obiang,2023,Spain,Alcal de Henares,Equatorial Guinea,right,186.0,10000000.0
101823,Dodô,2016,Brazil,Rio de Janeiro,Brazil,right,174.0,600000.0
101922,Fabio Pisacane,2020,Italy,Napoli,Italy,right,178.0,1500000.0
102017,Jorginho,2024,Brazil,Imbituba,Italy,right,178.0,65000000.0
102423,Leandro Cabrera,2024,Uruguay,Montevideo,Uruguay,left,190.0,10000000.0
102744,Sébastien Corchia,2022,France,Noisy-le-Sec,France,right,176.0,7500000.0
102745,Luca Ceppitelli,2021,Italy,Castiglione del Lago,Italy,both,186.0,3500000.0
103427,Chris Smalling,2023,England,London,England,right,194.0,20000000.0
103565,Wahbi Khazri,2024,France,Ajaccio,Tunisia,right,176.0,16000000.0
103890,Luis Advíncula,2018,Peru,Chincha,Peru,right,178.0,3000000.0
105456,Fernando,2022,Brazil,Erechim,Brazil,right,175.0,15000000.0
105470,Alisson,2024,Brazil,Novo Hamburgo,Brazil,right,193.0,90000000.0
106270,Florian Kainz,2023,Austria,Graz,Austria,both,176.0,5000000.0
106405,Jeffrey Gouweleeuw,2024,Netherlands,Heemskerk,Netherlands,right,188.0,12000000.0
106872,Kevin Stöger,2024,Austria,Steyr,Austria,left,175.0,6000000.0
108354,Jordan Ayew,2024,France,Marseille,Ghana,right,182.0,10000000.0
108537,Jonas Hector,2022,Germany,Saarbrcken,Germany,left,185.0,20000000.0
108650,Yuya Osako,2020,Japan,"Kaseda, Kagoshima",Japan,right,184.0,6000000.0
108725,Chris Wood,2024,New Zealand,Auckland,New Zealand,right,191.0,18000000.0
109038,Dodô,2019,Brazil,Campinas,Brazil,left,177.0,7000000.0
109110,Nicolò Brighenti,2018,Italy,Bussolengo,Italy,right,178.0,1300000.0
109751,Onel Hernández,2021,Cuba,Morn,Cuba,right,172.0,4000000.0
110036,Dominique Heintz,2023,Germany,Neustadt an der Weinstrae,Germany,left,188.0,10000000.0
110338,Luca Mora,2020,Italy,Parma,Italy,left,183.0,800000.0
111038,Dennis Appiah,2024,France,Toulouse,France,right,179.0,3000000.0
111039,Ishak Belfodil,2021,Algeria,Mostaganem,Algeria,right,192.0,15000000.0
111048,Benjamin Jeannot,2019,France,Laxou,France,right,183.0,2500000.0
111051,Nampalys Mendy,2024,France,La Seyne-sur-Mer,Senegal,right,168.0,12000000.0
111057,Idriss Saadi,2020,France,Valence,Algeria,right,180.0,2000000.0
111058,Arnaud Souquet,2022,France,Paris,France,right,179.0,5000000.0
111078,Emil Forsberg,2023,Sweden,Sundsvall,Sweden,right,177.0,28000000.0
111195,Joël Veltman,2024,Netherlands,Velsen,Netherlands,right,184.0,10000000.0
111196,Stefan de Vrij,2024,Netherlands,Ouderkerk aan den IJssel,Netherlands,right,189.0,60000000.0
111266,Anthony Losilla,2024,France,Firminy,France,right,185.0,900000.0
111347,Lorenzo Tonelli,2023,Italy,Firenze,Italy,right,183.0,8500000.0
111422,Neeskens Kebano,2022,France,Montereau,DR Congo,right,170.0,5000000.0
111455,Granit Xhaka,2024,Switzerland,Basel,Switzerland,left,186.0,50000000.0
111508,Allan Nyom,2024,France,Neuilly-sur-Seine,Cameroon,right,189.0,5000000.0
111528,Anthony Gonçalves,2018,France,Chartres,France,right,179.0,600000.0
111621,Dani Ojeda,2018,Spain,Las Palmas de Gran Canaria,Spain,both,178.0,900000.0
